empty, tag_id, proj,trans_status, esu_type, obs_time
,384.3B23968A98,LGS,T,Not_listed,2013-05-04 10:45:44
,384.3B23968AAE,LWG,T,Not_listed,2013-05-06 23:05:20
,384.3B23968AD6,LGS,T,Not_listed,2013-05-14 21:54:31
,384.3B23968AF9,LMN,T,Not_listed,2013-05-08 07:49:52
,384.3B23968B00,LWG,T,Not_listed,2013-05-09 22:39:19
,384.3B23968B0A,LWG,T,Not_listed,2013-04-30 00:18:10
,384.3B23968B20,LGS,T,Not_listed,2013-05-11 20:59:48
,384.3B23968B30,LGS,T,Not_listed,2013-05-17 08:33:40
,384.3B23968B3B,LGS,T,Not_listed,2013-05-05 17:05:05
,384.3B23968B5A,LGS,T,Not_listed,2013-05-05 01:56:28
,384.3B23968BE8,LGS,T,Not_listed,2013-05-10 01:01:02
,384.3B23968BF7,LGS,T,Not_listed,2013-05-06 13:17:51
,384.3B23968C41,LWG,T,Not_listed,2013-05-04 01:15:09
,384.3B23968C67,LGS,T,Not_listed,2013-05-09 04:29:27
,384.3B23968C73,LWG,T,Not_listed,2013-05-01 01:03:05
,384.3B23968C95,LWG,T,Not_listed,2013-04-30 00:14:14
,384.3B23968C98,LWG,T,Not_listed,2013-05-07 00:30:39
,384.3B23968CFE,LMN,T,Not_listed,2013-05-08 22:21:42
,384.3B23968D35,LWG,T,Not_listed,2013-04-30 02:53:51
,384.3B23968D81,LWG,T,Not_listed,2013-05-02 01:08:53
,384.3B23968D99,LGS,T,Not_listed,2013-05-05 23:01:53
,384.3B23968DB2,LWG,T,Not_listed,2013-05-13 03:05:48
,384.3B23968DCC,LWG,T,Not_listed,2013-04-29 01:18:48
,384.3B23968DF1,LGS,T,Not_listed,2013-05-04 07:23:29
,384.3B23968E00,LGS,T,Not_listed,2013-05-03 01:28:06
,384.3B23968E24,LWG,T,Not_listed,2013-05-09 22:40:10
,384.3B23968E45,LGS,T,Not_listed,2013-05-08 21:12:38
,384.3B23968E68,LWG,T,Not_listed,2013-04-29 21:17:37
,384.3B23968E85,LWG,T,Not_listed,2013-04-30 02:25:49
,384.3B23968EA1,LWG,T,Not_listed,2013-04-29 13:22:55
,384.3B23968ED2,LWG,T,Not_listed,2013-05-02 00:13:14
,384.3B23968EE3,LWG,T,Not_listed,2013-05-01 23:22:37
,384.3B23968F1B,LWG,T,Not_listed,2013-04-29 21:46:59
,384.3B23968F30,LWG,T,Not_listed,2013-05-08 00:17:17
,384.3B23968F32,LWG,T,Not_listed,2013-05-07 23:38:43
,384.3B23968F3D,LWG,T,Not_listed,2013-05-01 03:13:07
,384.3B23968F5C,LWG,T,Not_listed,2013-04-30 03:00:59
,384.3B23968F78,LWG,T,Not_listed,2013-04-29 22:07:10
,384.3B2396906C,LWG,T,Not_listed,2013-04-30 16:39:16
,384.3B23969116,LWG,S,Not_listed,2013-05-30 08:02:50
,384.3B239691C7,LWG,T,Not_listed,2013-05-17 00:36:55
,384.3B239691E7,LWG,T,Not_listed,2013-05-02 10:58:49
,384.3B239691F3,LWG,T,Not_listed,2013-04-29 21:14:27
,384.3B239691F9,LWG,T,Not_listed,2013-04-29 02:18:40
,384.3B23969223,LWG,T,Not_listed,2013-05-05 00:06:19
,384.3B23969231,LGS,T,Not_listed,2013-05-08 22:25:51
,384.3B23969237,LWG,T,Not_listed,2013-05-03 01:45:57
,384.3B2396926F,LGS,T,Not_listed,2013-05-05 05:36:55
,384.3B2396927D,LGS,T,Not_listed,2013-05-05 01:29:48
,384.3B23969287,LWG,T,Not_listed,2013-04-29 04:56:11
,384.3B239692B3,LWG,T,Not_listed,2013-05-06 23:21:45
,384.3B239692C3,LWG,T,Not_listed,2013-04-29 00:17:05
,384.3B239693F1,LWG,T,Not_listed,2013-04-30 22:52:22
,384.3B239694F2,LGS,T,Not_listed,2013-05-03 22:51:26
,384.3B23969501,LGS,T,Not_listed,2013-05-09 01:01:29
,384.3B23969509,LGS,T,Not_listed,2013-05-02 16:06:48
,384.3B23969519,LWG,T,Not_listed,2013-04-30 02:26:55
,384.3B23969573,LWG,T,Not_listed,2013-04-29 21:39:54
,384.3B23969577,LWG,T,Not_listed,2013-05-07 22:36:14
,384.3B2396957F,LGS,T,Not_listed,2013-05-04 23:43:21
,384.3B239695B6,LWG,T,Not_listed,2013-04-30 04:32:00
,384.3B239695BD,LWG,T,Not_listed,2013-04-29 23:36:58
,384.3B239695BE,LWG,T,Not_listed,2013-05-02 01:37:15
,384.3B239695DC,LGS,T,Not_listed,2013-05-22 12:47:52
,384.3B23969660,LGS,T,Not_listed,2013-05-03 16:38:56
,384.3B2396969E,LGS,T,Not_listed,2013-05-10 12:27:05
,384.3B239696BE,LGS,T,Not_listed,2013-05-09 22:48:51
,384.3B239696C6,LWG,T,Not_listed,2013-04-30 01:51:27
,384.3B239696D1,LWG,T,Not_listed,2013-04-30 03:34:28
,384.3B239696EE,LWG,T,Not_listed,2013-04-29 23:03:39
,384.3B2396972B,LWG,T,Not_listed,2013-04-29 21:39:52
,384.3B2396973F,LGS,T,Not_listed,2013-05-03 06:23:41
,384.3B23969749,LWG,T,Not_listed,2013-05-01 01:18:23
,384.3B2396977A,LGS,T,Not_listed,2013-05-05 12:52:56
,384.3B239697A4,LWG,T,Not_listed,2013-05-07 00:50:58
,384.3B239697B2,LMN,T,Not_listed,2013-05-13 05:38:57
,384.3B239697B3,LWG,T,Not_listed,2013-05-08 21:19:21
,384.3B239697BE,LGS,T,Not_listed,2013-05-10 19:03:32
,384.3B239697C4,LWG,T,Not_listed,2013-05-02 00:07:02
,384.3B239697E9,LGS,T,Not_listed,2013-05-05 10:55:40
,384.3B239697F7,LGS,T,Not_listed,2013-05-12 18:26:18
,384.3B23969810,LMN,T,Not_listed,2013-05-11 02:12:58
,384.3B23969841,LWG,T,Not_listed,2013-05-07 00:24:34
,384.3B23969871,LWG,T,Not_listed,2013-04-29 21:52:03
,384.3B2396987B,LWG,T,Not_listed,2013-05-02 03:02:50
,384.3B23969898,LGS,T,Not_listed,2013-05-05 03:28:52
,384.3B2396989F,LGS,T,Not_listed,2013-05-05 05:14:31
,384.3B239698AA,LWG,T,Not_listed,2013-04-30 01:00:56
,384.3B239698B9,LWG,T,Not_listed,2013-05-13 11:36:40
,384.3B239698BE,LMN,T,Not_listed,2013-05-09 17:09:05
,384.3B239698CB,LGS,T,Not_listed,2013-05-03 09:16:53
,384.3B239698CE,LGS,T,Not_listed,2013-05-31 15:12:48
,384.3B239698D5,LWG,T,Not_listed,2013-05-22 01:49:27
,384.3B239698FA,LWG,T,Not_listed,2013-05-09 22:35:06
,384.3B2396992A,LWG,T,Not_listed,2013-05-11 21:29:55
,384.3B23969937,LWG,T,Not_listed,2013-05-13 00:53:07
,384.3B2396993D,LWG,T,Not_listed,2013-05-02 01:59:13
,384.3B239699B7,LGS,T,Not_listed,2013-05-05 01:11:51
,384.3B23969A28,LWG,T,Not_listed,2013-05-04 16:52:26
,384.3B23969A3B,LWG,T,Not_listed,2013-04-30 05:02:15
,384.3B23969A71,LGS,T,Not_listed,2013-05-07 00:40:11
,384.3B23969AA9,LWG,T,Not_listed,2013-04-29 03:28:01
,384.3B23969AFE,LWG,T,Not_listed,2013-04-29 11:00:37
,384.3B23969B3E,LWG,T,Not_listed,2013-04-28 23:19:14
,384.3B23969B50,LWG,T,Not_listed,2013-04-30 01:01:58
,384.3B23969B6C,LGS,T,Not_listed,2013-05-07 00:39:49
,384.3B23969B8F,LWG,T,Not_listed,2013-05-03 03:45:34
,384.3B23969BB1,LWG,T,Not_listed,2013-05-03 03:40:32
,384.3B23969BD1,LWG,T,Not_listed,2013-05-30 22:45:52
,384.3B23969C22,LWG,T,Not_listed,2013-05-09 04:37:58
,384.3B23969C41,LWG,T,Not_listed,2013-05-02 21:43:35
,384.3B23969C51,LWG,T,Not_listed,2013-04-28 22:21:56
,384.3B23969C59,LWG,T,Not_listed,2013-04-29 23:42:30
,384.3B23969C5F,LGS,T,Not_listed,2013-05-06 01:04:12
,384.3B23969C72,LWG,T,Not_listed,2013-04-30 01:11:02
,384.3B23969E98,LGS,T,Not_listed,2013-05-03 12:07:58
,384.3B23969E9D,LWG,T,Not_listed,2013-04-30 00:05:30
,384.3B23969EBE,LWG,T,Not_listed,2013-04-30 04:01:46
,384.3B23969EE4,LMN,T,Not_listed,2013-05-10 22:58:26
,384.3B23969EF9,LWG,T,Not_listed,2013-05-08 03:02:38
,384.3B23969F13,LWG,T,Not_listed,2013-04-29 23:22:31
,384.3B23969F2E,LWG,T,Not_listed,2013-04-30 23:19:34
,384.3B23969F39,LMN,T,Not_listed,2013-05-13 16:20:04
,384.3B23969F3A,LWG,T,Not_listed,2013-05-03 03:21:58
,384.3B23969FA4,LWG,T,Not_listed,2013-04-30 00:31:14
,384.3B23969FA7,LMN,T,Not_listed,2013-05-07 10:02:12
,384.3B23969FC1,LWG,T,Not_listed,2013-04-29 23:57:10
,384.3B23969FD0,LWG,T,Not_listed,2013-04-30 23:16:20
,384.3B2396A016,LGS,T,Not_listed,2013-05-07 01:24:41
,384.3B2396A03D,LWG,T,Not_listed,2013-04-29 20:33:19
,384.3B2396A043,LMN,T,Not_listed,2013-05-20 23:24:03
,384.3B2396A271,LWG,T,Not_listed,2013-04-28 23:33:17
,384.3B2396A275,LWG,T,Not_listed,2013-05-02 00:38:14
,384.3B2396A277,LWG,T,Not_listed,2013-04-30 01:09:06
,384.3B2396A279,LGS,T,Not_listed,2013-05-06 01:11:26
,384.3B2396A287,LWG,T,Not_listed,2013-05-03 04:48:09
,384.3B2396A29B,LWG,T,Not_listed,2013-05-01 01:08:19
,384.3B2396A2A1,LGS,T,Not_listed,2013-05-02 10:03:13
,384.3B2396A2A2,LWG,T,Not_listed,2013-04-29 21:12:00
,384.3B2396A2AE,LWG,T,Not_listed,2013-05-01 21:30:15
,384.3B2396A32F,LMN,T,Not_listed,2013-05-08 07:43:37
,384.3B2396A348,LWG,T,Not_listed,2013-05-03 00:24:12
,384.3B2396A386,LGS,T,Not_listed,2013-05-04 04:26:14
,384.3B2396A404,LWG,T,Not_listed,2013-04-29 19:10:53
,384.3B2396A48C,LWG,T,Not_listed,2013-04-29 22:35:19
,384.3B2396A4A5,LWG,T,Not_listed,2013-05-07 21:54:58
,384.3B2396A4A8,LWG,T,Not_listed,2013-05-05 13:43:05
,384.3B2396A4A9,LWG,T,Not_listed,2013-05-03 00:01:34
,384.3B2396A4FD,LGS,T,Not_listed,2013-05-03 16:50:02
,384.3B2396A517,LWG,T,Not_listed,2013-05-03 01:24:23
,384.3B2396A518,LGS,T,Not_listed,2013-05-04 22:21:01
,384.3B2396A535,LGS,T,Not_listed,2013-05-04 15:20:50
,384.3B2396A541,LWG,T,Not_listed,2013-05-07 21:55:00
,384.3B2396A54F,LWG,T,Not_listed,2013-04-29 11:01:01
,384.3B2396A55B,LWG,T,Not_listed,2013-05-07 22:22:03
,384.3B2396A561,LWG,T,Not_listed,2013-04-30 05:54:25
,384.3B2396A569,LWG,T,Not_listed,2013-05-03 02:43:18
,384.3B2396A594,LGS,T,Not_listed,2013-05-02 21:43:40
,384.3B2396A5A8,LWG,T,Not_listed,2013-05-09 19:54:39
,384.3B2396A5C9,LWG,T,Not_listed,2013-04-30 14:31:28
,384.3B2396A5E1,LGS,T,Not_listed,2013-05-10 21:44:11
,384.3B2396A61C,LGS,T,Not_listed,2013-05-18 09:35:35
,384.3B2396A64A,LWG,T,Not_listed,2013-04-30 03:11:23
,384.3B2396A66C,LWG,T,Not_listed,2013-04-29 21:09:05
,384.3B2396A6A4,LWG,T,Not_listed,2013-05-08 22:52:23
,384.3B2396A6CC,LMN,T,Not_listed,2013-05-08 08:45:08
,384.3B2396A6DF,LWG,T,Not_listed,2013-05-11 03:44:46
,384.3B2396A6E0,LGS,T,Not_listed,2013-05-17 06:12:19
,384.3B2396A6EA,LMN,T,Not_listed,2013-05-12 23:13:33
,384.3B2396A6EB,LGS,T,Not_listed,2013-05-13 18:19:02
,384.3B2396A6F0,LWG,T,Not_listed,2013-05-08 12:37:22
,384.3B2396A71C,LWG,T,Not_listed,2013-05-12 22:30:22
,384.3B2396A723,LWG,T,Not_listed,2013-05-17 21:40:42
,384.3B2396A767,LGS,T,Not_listed,2013-05-05 18:40:29
,384.3B2396A79B,LGS,T,Not_listed,2013-05-06 22:31:23
,384.3B2396A7A9,LGS,T,Not_listed,2013-05-05 23:45:14
,384.3B2396A7C4,LMN,T,Not_listed,2013-05-13 22:09:05
,384.3B2396A7E9,LWG,T,Not_listed,2013-04-29 11:44:16
,384.3B2396A7EB,LWG,T,Not_listed,2013-04-30 04:11:16
,384.3B2396A7F3,LWG,T,Not_listed,2013-05-02 03:50:19
,384.3B2396A81D,LGS,T,Not_listed,2013-05-07 21:33:01
,384.3B2396A829,LGS,T,Not_listed,2013-05-06 23:15:46
,384.3B2396A87D,LGS,T,Not_listed,2013-05-06 11:35:19
,384.3B2396A87E,LWG,T,Not_listed,2013-05-03 00:20:46
,384.3B2396A8A7,LGS,T,Not_listed,2013-05-05 22:14:59
,384.3B2396A8B9,LGS,T,Not_listed,2013-05-03 16:40:09
,384.3B2396A8C0,LGS,T,Not_listed,2013-05-05 23:22:55
,384.3B2396A8CD,LWG,T,Not_listed,2013-04-29 21:21:52
,384.3B2396A8DD,LWG,T,Not_listed,2013-04-30 22:22:23
,384.3B2396A8F6,LGS,T,Not_listed,2013-05-09 01:28:09
,384.3B2396A907,LWG,T,Not_listed,2013-05-03 01:33:07
,384.3B2396A952,LWG,T,Not_listed,2013-04-30 23:57:15
,384.3B2396A95A,LWG,T,Not_listed,2013-05-01 07:06:28
,384.3B2396A964,LMN,T,Not_listed,2013-05-11 15:23:27
,384.3B2396AA80,LWG,T,Not_listed,2013-05-09 00:30:05
,384.3B2396ACD5,LGS,T,Not_listed,2013-05-03 19:40:23
,384.3B2396ACD9,LWG,T,Not_listed,2013-05-08 17:22:03
,384.3B2396AD25,LWG,T,Not_listed,2013-05-01 23:27:53
,384.3B2396AD53,LWG,T,Not_listed,2013-04-30 01:56:24
,384.3B2396AD54,LGS,T,Not_listed,2013-05-16 01:01:12
,384.3B2396AD70,LGS,T,Not_listed,2013-05-04 23:40:12
,384.3B2396ADDF,LGS,T,Not_listed,2013-05-04 00:28:14
,384.3B2396ADE2,LGS,T,Not_listed,2013-05-11 22:52:33
,384.3B2396ADE4,LWG,T,Not_listed,2013-04-30 01:03:52
,384.3B2396ADEC,LWG,T,Not_listed,2013-05-01 01:21:24
,384.3B2396ADF9,LWG,T,Not_listed,2013-04-29 11:04:28
,384.3B2396AE01,LWG,T,Not_listed,2013-05-02 23:23:38
,384.3B2396AE49,LWG,T,Not_listed,2013-05-01 00:46:34
,384.3B2396AE4A,LWG,S,Not_listed,2013-04-29 20:57:44
,384.3B2396AE4C,LWG,T,Not_listed,2013-05-01 02:09:56
,384.3B2396AE4D,LWG,T,Not_listed,2013-04-30 01:15:41
,384.3B2396AE6A,LMN,T,Not_listed,2013-05-11 16:48:32
,384.3B2396B0A6,LWG,T,Not_listed,2013-04-30 00:30:12
,384.3B2396B0AC,LWG,T,Not_listed,2013-04-29 22:31:15
,384.3B2396B0B8,LWG,T,Not_listed,2013-05-02 02:15:00
,384.3B2396B0CD,LWG,T,Not_listed,2013-05-08 10:51:46
,384.3B2396B0D5,LWG,T,Not_listed,2013-04-29 20:51:49
,384.3B2396B0DA,LWG,T,Not_listed,2013-04-29 23:34:35
,384.3B2396B0E1,LWG,T,Not_listed,2013-04-28 23:22:02
,384.3B2396B0E7,LGS,T,Not_listed,2013-05-04 21:48:28
,384.3B2396B0F5,LMN,T,Not_listed,2013-05-11 23:28:44
,384.3B2396B17A,LMN,T,Not_listed,2013-05-10 00:33:37
,384.3B2396B186,LWG,T,Not_listed,2013-04-28 04:58:23
,384.3B2396B1A9,LWG,T,Not_listed,2013-04-28 00:47:03
,384.3B2396B24A,LMN,T,Not_listed,2013-05-12 04:40:17
,384.3B2396B295,LWG,T,Not_listed,2013-05-01 03:28:32
,384.3B2396B2B3,LMN,T,Not_listed,2013-05-09 13:12:52
,384.3B2396B2F8,LWG,T,Not_listed,2013-04-29 21:56:29
,384.3B2396B307,LWG,T,Not_listed,2013-04-30 04:45:56
,384.3B2396B322,LMN,T,Not_listed,2013-05-13 23:23:24
,384.3B2396B32C,LGS,T,Not_listed,2013-05-11 03:27:59
,384.3B2396B32D,LGS,T,Not_listed,2013-05-04 03:54:14
,384.3B2396B32E,LWG,T,Not_listed,2013-05-03 02:44:58
,384.3B2396B34C,LWG,T,Not_listed,2013-04-30 03:50:01
,384.3B2396B353,LWG,T,Not_listed,2013-05-03 08:11:33
,384.3B2396B366,LGS,T,Not_listed,2013-05-09 08:30:02
,384.3B2396B36F,LWG,T,Not_listed,2013-04-30 00:41:45
,384.3B2396B3C4,LWG,T,Not_listed,2013-04-29 15:59:09
,384.3B2396B418,LGS,T,Not_listed,2013-05-05 23:35:57
,384.3B2396B421,LWG,S,Not_listed,2013-04-30 00:01:59
,384.3B2396B43D,LWG,T,Not_listed,2013-05-01 09:34:35
,384.3B2396B456,LMN,T,Not_listed,2013-05-13 03:10:44
,384.3B2396B48B,LGS,T,Not_listed,2013-05-03 06:03:57
,384.3B2396B494,LWG,T,Not_listed,2013-05-14 09:22:30
,384.3B2396B4D6,LWG,T,Not_listed,2013-05-10 02:59:34
,384.3B2396B4DE,LWG,T,Not_listed,2013-05-05 01:30:55
,384.3B2396B4E6,LWG,T,Not_listed,2013-05-15 22:12:15
,384.3B2396B4E8,LWG,T,Not_listed,2013-04-29 22:22:05
,384.3B2396B4F1,LGS,T,Not_listed,2013-05-05 04:31:06
,384.3B2396B500,LWG,T,Not_listed,2013-04-30 02:26:04
,384.3B2396B539,LWG,T,Not_listed,2013-05-15 00:45:02
,384.3B2396B5B3,LWG,S,Not_listed,2013-04-30 04:59:42
,384.3B2396B5B6,LGS,T,Not_listed,2013-05-05 21:37:54
,384.3B2396B5BD,LWG,T,Not_listed,2013-05-02 23:21:03
,384.3B2396B5BF,LWG,T,Not_listed,2013-05-02 03:57:42
,384.3B2396B5D7,LWG,T,Not_listed,2013-05-03 01:08:37
,384.3B2396B5E3,LWG,T,Not_listed,2013-05-04 22:59:09
,384.3B2396B5EE,LWG,T,Not_listed,2013-04-28 21:09:23
,384.3B2396B5F1,LWG,T,Not_listed,2013-04-30 01:44:09
,384.3B2396B5F4,LWG,T,Not_listed,2013-05-01 17:33:53
,384.3B2396B600,LGS,T,Not_listed,2013-05-06 23:36:54
,384.3B2396B603,LWG,T,Not_listed,2013-05-07 23:20:20
,384.3B2396B611,LWG,T,Not_listed,2013-05-07 07:32:23
,384.3B2396B620,LWG,T,Not_listed,2013-05-01 00:49:54
,384.3B2396B638,LGS,T,Not_listed,2013-05-09 23:19:12
,384.3B2396B665,LWG,T,Not_listed,2013-05-11 20:21:20
,384.3B2396B66E,LGS,T,Not_listed,2013-05-11 11:26:52
,384.3B2396B704,LWG,T,Not_listed,2013-04-30 20:47:29
,384.3B2396B724,LWG,T,Not_listed,2013-04-29 21:06:36
,384.3B2396B72C,LWG,T,Not_listed,2013-05-11 00:03:42
,384.3B2396B746,LGS,T,Not_listed,2013-05-03 00:17:32
,384.3B2396B74D,LMN,T,Not_listed,2013-05-11 22:09:51
,384.3B2396B756,LGS,T,Not_listed,2013-05-06 02:23:13
,384.3B2396B75E,LWG,T,Not_listed,2013-04-29 21:39:08
,384.3B2396B762,LWG,T,Not_listed,2013-04-30 00:26:35
,384.3B2396B796,LWG,T,Not_listed,2013-05-03 01:59:15
,384.3B2396B7B4,LWG,T,Not_listed,2013-04-29 02:34:24
,384.3B2396B7CA,LGS,T,Not_listed,2013-05-04 21:58:01
,384.3B2396B7CB,LGS,T,Not_listed,2013-05-04 21:22:25
,384.3B2396B7CE,LWG,T,Not_listed,2013-05-04 23:12:58
,384.3B2396B7DE,LWG,T,Not_listed,2013-04-29 21:56:28
,384.3B2396B84E,LGS,T,Not_listed,2013-05-09 23:43:20
,384.3B2396B864,LWG,T,Not_listed,2013-05-02 21:46:17
,384.3B2396B86F,LGS,T,Not_listed,2013-05-06 00:31:00
,384.3B2396B878,LWG,T,Not_listed,2013-05-01 22:53:24
,384.3B2396B999,LWG,T,Not_listed,2013-04-30 02:28:32
,384.3B2396B9A2,LGS,T,Not_listed,2013-05-12 09:10:12
,384.3B2396BACB,LWG,T,Not_listed,2013-04-30 06:30:40
,384.3B2396BAD2,LGS,T,Not_listed,2013-05-13 13:01:15
,384.3B2396BAD7,LWG,T,Not_listed,2013-05-02 22:50:14
,384.3B2396BAE8,LGS,T,Not_listed,2013-05-09 02:21:39
,384.3B2396BB4C,LWG,T,Not_listed,2013-04-30 02:58:15
,384.3B2396BB59,LGS,T,Not_listed,2013-05-16 13:48:55
,384.3B2396BB60,LGS,T,Not_listed,2013-05-19 21:50:08
,384.3B2396BB86,LMN,T,Not_listed,2013-05-09 14:56:51
,384.3B2396BB9A,LWG,T,Not_listed,2013-04-27 21:01:26
,384.3B2396BBCB,LMN,T,Not_listed,2013-05-13 22:59:04
,384.3B2396BD60,LWG,T,Not_listed,2013-04-29 21:52:30
,384.3B2396BE61,LWG,T,Not_listed,2013-04-28 00:31:58
,384.3B2396BE7B,LGS,T,Not_listed,2013-05-10 00:08:24
,384.3B2396BE7F,LWG,T,Not_listed,2013-04-29 21:49:48
,384.3B2396BEB0,LGS,T,Not_listed,2013-05-05 02:04:17
,384.3B2396BF1B,LMN,T,Not_listed,2013-05-09 01:14:27
,384.3B2396BF60,LWG,T,Not_listed,2013-05-01 23:20:17
,384.3B2396BF61,LWG,T,Not_listed,2013-05-03 01:05:36
,384.3B2396BF6B,LGS,T,Not_listed,2013-05-11 00:54:19
,384.3B2396BF6E,LWG,T,Not_listed,2013-04-30 02:56:38
,384.3B2396BF87,LGS,T,Not_listed,2013-05-07 23:49:13
,384.3B2396BF8D,LWG,T,Not_listed,2013-05-08 20:23:37
,384.3B2396BFF2,LWG,T,Not_listed,2013-05-07 18:02:54
,384.3B2396C017,LWG,T,Not_listed,2013-04-30 20:50:21
,384.3B2396C050,LGS,T,Not_listed,2013-05-06 23:56:36
,384.3B2396C087,LGS,T,Not_listed,2013-05-02 16:09:46
,384.3B2396C0B3,LGS,T,Not_listed,2013-05-04 12:51:57
,384.3B2396C0D3,LWG,T,Not_listed,2013-04-30 16:12:56
,384.3B2396C0DD,LGS,T,Not_listed,2013-05-11 21:24:02
,384.3B2396C0E3,LWG,T,Not_listed,2013-05-03 02:19:19
,384.3B2396C110,LWG,T,Not_listed,2013-05-01 22:57:02
,384.3B2396C118,LWG,T,Not_listed,2013-04-28 21:16:53
,384.3B2396C11D,LWG,T,Not_listed,2013-05-04 04:24:07
,384.3B2396C126,LWG,T,Not_listed,2013-05-03 00:39:12
,384.3B2396C12A,LWG,T,Not_listed,2013-05-08 23:55:30
,384.3B2396C16F,LWG,T,Not_listed,2013-05-03 12:43:44
,384.3B2396C1CF,LGS,T,Not_listed,2013-05-13 06:35:08
,384.3B2396C1D3,LGS,T,Not_listed,2013-05-17 11:34:04
,384.3B2396C1E3,LWG,T,Not_listed,2013-05-12 21:28:06
,384.3B2396C20A,LGS,T,Not_listed,2013-05-05 00:42:10
,384.3B2396C20B,LWG,T,Not_listed,2013-04-30 01:49:33
,384.3B2396C231,LWG,T,Not_listed,2013-04-29 06:08:29
,384.3B2396C237,LWG,T,Not_listed,2013-05-11 22:03:16
,384.3B2396C254,LWG,T,Not_listed,2013-04-30 01:18:34
,384.3B2396C26B,LWG,T,Not_listed,2013-05-10 03:50:33
,384.3B2396C290,LWG,T,Not_listed,2013-05-02 01:37:28
,384.3B2396C2FA,LGS,T,Not_listed,2013-05-05 05:24:09
,384.3B2396C30A,LGS,T,Not_listed,2013-05-05 13:59:53
,384.3B2396C348,LWG,T,Not_listed,2013-05-07 00:50:05
,384.3B2396C382,LWG,T,Not_listed,2013-04-29 21:49:11
,384.3B2396C39A,LGS,T,Not_listed,2013-05-07 01:26:38
,384.3B2396C3A5,LWG,T,Not_listed,2013-04-29 23:10:27
,384.3B2396C3CD,LGS,T,Not_listed,2013-05-05 23:47:49
,384.3B2396C3DC,LWG,T,Not_listed,2013-05-01 03:23:40
,384.3B2396C3FA,LWG,T,Not_listed,2013-04-30 03:32:04
,384.3B2396C406,LMN,T,Not_listed,2013-05-11 11:15:31
,384.3B2396C409,LGS,T,Not_listed,2013-05-04 23:19:39
,384.3B2396C417,LWG,T,Not_listed,2013-05-02 03:09:05
,384.3B2396C41B,LWG,T,Not_listed,2013-05-01 23:51:43
,384.3B2396C442,LWG,T,Not_listed,2013-05-03 02:08:14
,384.3B2396C453,LMN,T,Not_listed,2013-05-09 22:32:44
,384.3B2396C493,LWG,T,Not_listed,2013-04-29 04:41:02
,384.3B2396C4A6,LWG,T,Not_listed,2013-04-30 22:39:32
,384.3B2396C4A9,LWG,S,Not_listed,2013-04-29 23:02:27
,384.3B2396C4BC,LWG,T,Not_listed,2013-04-30 11:51:37
,384.3B2396C500,LWG,T,Not_listed,2013-05-06 22:09:20
,384.3B2396C510,LGS,T,Not_listed,2013-05-04 21:10:38
,384.3B2396C596,LWG,T,Not_listed,2013-05-03 23:52:58
,384.3B2396C5A4,LWG,T,Not_listed,2013-05-08 00:06:14
,384.3B2396C5B7,LWG,T,Not_listed,2013-04-30 02:36:18
,384.3B2396C5C1,LMN,T,Not_listed,2013-05-10 23:17:20
,384.3B2396C5C5,LWG,T,Not_listed,2013-05-04 23:42:28
,384.3B2396C5E1,LGS,T,Not_listed,2013-05-06 18:16:16
,384.3B2396C6DC,LWG,T,Not_listed,2013-05-07 23:51:46
,384.3B2396C6E8,LGS,T,Not_listed,2013-05-09 22:24:07
,384.3B2396C6F6,LWG,T,Not_listed,2013-04-30 02:55:47
,384.3B2396C80D,LWG,T,Not_listed,2013-05-01 23:57:10
,384.3B2396C819,LWG,T,Not_listed,2013-05-03 02:47:51
,384.3B2396C82A,LWG,T,Not_listed,2013-05-03 10:53:44
,384.3B2396C837,LGS,T,Not_listed,2013-05-04 18:41:29
,384.3B2396C844,LMN,T,Not_listed,2013-05-09 12:38:38
,384.3B2396C858,LGS,T,Not_listed,2013-05-10 10:20:32
,384.3B2396C8C6,LGS,T,Not_listed,2013-05-06 03:40:35
,384.3B2396C8C7,LMN,T,Not_listed,2013-05-10 00:34:04
,384.3B2396C8D3,LGS,T,Not_listed,2013-05-03 00:37:29
,384.3B2396C8E4,LWG,T,Not_listed,2013-05-01 21:34:28
,384.3B2396C8EA,LWG,T,Not_listed,2013-05-08 01:13:51
,384.3B2396CB22,LWG,T,Not_listed,2013-04-30 01:22:43
,384.3B2396CB2D,LGS,T,Not_listed,2013-05-02 14:32:22
,384.3B2396CB2E,LWG,T,Not_listed,2013-05-09 00:51:16
,384.3B2396CB3B,LGS,T,Not_listed,2013-05-04 20:27:35
,384.3B2396CB3C,LWG,T,Not_listed,2013-05-07 21:06:42
,384.3B2396CB50,LGS,T,Not_listed,2013-05-10 10:58:36
,384.3B2396CBB8,LWG,T,Not_listed,2013-04-30 15:07:57
,384.3B2396CBDD,LWG,T,Not_listed,2013-04-29 23:41:53
,384.3B2396CC01,LWG,T,Not_listed,2013-04-29 22:45:29
,384.3B2396CC2A,LWG,T,Not_listed,2013-05-01 01:45:35
,384.3B2396CC55,LWG,T,Not_listed,2013-04-29 21:15:57
,384.3B2396CC5E,LWG,T,Not_listed,2013-04-29 23:13:16
,384.3B2396CCCD,LWG,T,Not_listed,2013-04-30 03:34:30
,384.3B2396CD0A,LWG,T,Not_listed,2013-04-30 00:00:35
,384.3B2396CD16,LWG,T,Not_listed,2013-04-30 02:32:50
