"haul_id","cruise","year","month","day","original_haul_number","new_haul_number","original_station","transect_new","station_new","swfcs_station","swfcs_transect","distance_from_shore_km","start_depth_m","comments","end_depth_m","warp_out_m","start_time","end_time","start_latitude","end_latitude","start_longitude","end_longitude","start_tow_speed_kts","end_tow_speed_kts","max_headrope_depth_m","max_footrope_depth_m","flowmeter_start","flowmeter_end","total_revs","weather","surface_temp_o_c","temperature_30m_o_c","fluorescence_30m_v","salinity_30m_psu","density_30m_sigma_theta_kg_m3","dissolved_oxygen_30m_ml_l","X","Y","group","total"
"2011_6_6-43.5_5","Juv01",2011,6,6,46,112,"43.5S5","43.5",5,665,660,44.4,630,NA,644,91,"3:06","3:21",43.5,43.51,-124.81,-124.81,2.2,2.2,NA,NA,197690,241830,44140,"Fair N 20 N current",13.6,NA,0.0794,NA,NA,NA,353.670451219266,4817.93265445352,"rockfishes",9
"2011_6_6-43.5_6","Juv01",2011,6,6,47,113,"43.5S6","43.5",6,666,660,53.5,741,NA,741,91,"4:18","4:33",43.51,43.51,-124.91,-124.91,2,2.3,NA,NA,241830,287970,46140,NA,13.7,NA,NA,NA,NA,NA,345.61128553131,4819.22399392835,"rockfishes",5
"2011_6_6-44_8","Juv01",2011,6,6,49,115,"44.0S11","44",8,678,670,101.1,3052,NA,3052,91,"23:23","23:38",44.01,44.02,-125.42,-125.42,2.1,2.3,NA,NA,329341,372699,43358,"Good N 10-15 Swell N 6'",14.1,NA,NA,NA,NA,NA,306.009161259388,4875.83077170457,"rockfishes",58
"2011_6_6-44_9","Juv01",2011,6,6,48,114,"44.0S12","44",9,679,670,110.6,3052,"Only 1 measured (Subsample)",3052,91,"21:53","22:08",44.01,44.01,-125.53,-125.53,2.3,2.2,NA,NA,287970,329341,41371,"Good N 10-15 Swell N 7'",14.1,10.9698,0.1074,32.5783,24.8962,6.2087,297.191195149494,4876.09558671396,"rockfishes",14
"2011_6_6-44_9","Juv01",2011,6,6,48,114,"44.0S12","44",9,679,670,110.6,3052,NA,3052,91,"21:53","22:08",44.01,44.01,-125.53,-125.53,2.3,2.2,NA,NA,287970,329341,41371,"Good N 10-15 Swell N 7'",14.1,10.9698,0.1074,32.5783,24.8962,6.2087,297.191195149494,4876.09558671396,"rockfishes",0
"2011_6_7-44_2","Juv01",2011,6,7,54,120,"44.0S05","44",2,672,670,44.4,112,NA,120,91,"23:03","23:18",44.01,44.01,-124.7,-124.7,2,1.9,NA,NA,529223,579390,50167,"Good NW 15-20 Swell 8-10'",14.6,9.1834,0.0974,32.3841,25.0422,5.8355,363.726181855717,4874.38834947542,"rockfishes",0
"2011_6_7-44_3","Juv01",2011,6,7,53,119,"44.0S06","44",3,673,670,53.9,91,NA,99,91,"21:39","21:54",40.01,44.01,-124.82,-124.82,2.1,2.2,NA,NA,488249,529223,40974,"NW 15-20 Swell NW 8-10'",14.6,9.7525,0.1093,32.3868,24.9533,6.2891,344.663427236043,4430.45358602324,"rockfishes",0
"2011_6_7-44_4","Juv01",2011,6,7,52,118,"44.0S07","44",4,674,670,63.3,232,NA,212,91,"4:09","4:24",44,44,-124.95,-124.94,2.4,2.4,NA,NA,450808,488252,37444,"Good N 10-15 Swell N 6'",14.3,9.6197,0.1516,32.39,24.9774,6.2221,343.659381672012,4873.7213044616,"rockfishes",1
"2011_6_7-44_6","Juv01",2011,6,7,51,117,"44.0S09","44",6,676,670,82.2,1704,NA,930,91,"2:24","2:39",44.01,44.02,-125.17,-125.17,2.4,2.4,NA,NA,413058,450808,37750,"Good N 10 Swell N 6'",13.8,NA,NA,NA,NA,NA,326.049900737905,4875.27274127584,"rockfishes",4
"2011_6_7-44_7","Juv01",2011,6,7,50,116,"44.0S10","44",7,677,670,91.7,2834,NA,2785,91,"0:59","1:14",44,43.99,-125.29,-125.29,2.3,2.2,NA,NA,372699,413058,40359,"Good N10-15 Swell 6'",13.8,NA,NA,NA,NA,NA,316.399504084389,4874.4222900101,"rockfishes",12
"2011_6_8-44.5_1","Juv01",2011,6,8,59,125,"44.5S1","44.5",1,681,680,21.3,62,NA,65,91,"21:52","22:07",44.51,44.51,-124.35,-124.36,2,1.9,NA,NA,729087,772933,43846,"Good N 10-15 Swell N 6'",15,8.4155,0.0719,32.8847,25.5519,3.6034,392.69619701985,4929.40624626073,"rockfishes",0
"2011_6_8-44.5_2","Juv01",2011,6,8,60,126,"44.5S2","44.5",2,682,680,30.7,82,NA,84,91,"23:01","23:25",44.5,44.51,-124.48,-124.49,2.3,2.3,NA,NA,772933,814853,41920,NA,14.8,8.993,0.1042,32.2991,25.0055,5.666,382.343080078725,4928.47439474833,"rockfishes",0
"2011_6_8-44_0.25","Juv01",2011,6,8,58,124,"44.0S01","44",0.25,NA,670,6.7,61,NA,59,91,"4:10","4:25",44.01,44.02,-124.22,-124.22,2.3,2.4,NA,NA,684842,729092,44250,"Good N 5-10",14.3,8.3268,0.0715,33.109,25.7411,3.6178,402.203746827646,4873.70697678176,"rockfishes",0
"2011_6_8-44_0.5","Juv01",2011,6,8,57,123,"44.0S02","44",0.5,NA,670,16.1,104,NA,99,91,"3:00","3:15",44,44,-124.33,-124.32,2.3,2.4,NA,NA,650059,684842,34783,"Good NW 10-15",14.2,8.4509,0.0907,33.0393,25.668,3.6224,393.368082147112,4872.73264076182,"rockfishes",0
"2011_6_8-44_0.75","Juv01",2011,6,8,56,122,"44.0S03","44",0.75,NA,670,25.6,126,NA,124,91,"1:47","2:02",44,44,-124.44,-124.43,2.2,2.2,NA,NA,617317,650059,32742,"Good NW 10-15",14.3,9.37,0.1058,32.283,24.9334,4.9457,384.548835728768,4872.88076123505,"rockfishes",0
"2011_6_8-44_1","Juv01",2011,6,8,55,121,"44.0S04","44",1,671,670,35,149,NA,144,91,"0:32","0:47",44,44,-124.56,-124.55,2.4,2.4,NA,NA,579390,617317,37927,"Good NW 10-15 Swell 7-9'",14.7,9.5454,0.101,31.952,24.6475,5.2092,374.927821934351,4873.05577035353,"rockfishes",0
"2011_6_9-44.5_3","Juv01",2011,6,9,61,127,"44.5S3","44.5",3,683,680,40.2,146,NA,146,91,"0:26","0:41",44.51,44.51,-124.59,-124.6,2.2,2.2,NA,NA,814853,851791,36938,"Good N 10-15 NW swell 6'",15.1,9.4391,0.0967,32.5217,25.1092,5.7278,373.619880956204,4929.74942832928,"rockfishes",0
"2011_6_9-44.5_4","Juv01",2011,6,9,62,128,"44.5S4","44.5",4,684,680,49.6,194,NA,108,91,"1:45","2:00",44.49,44.49,-124.72,-124.73,2.5,2.4,NA,NA,851791,883270,31479,"Good N 5-10 East current NW swell 5'",2.4,9.4604,0.1019,32.4218,25.0277,6.3761,363.24010139874,4927.73715527896,"rockfishes",0
"2011_6_9-44.5_5","Juv01",2011,6,9,63,129,"44.5S5","44.5",5,685,680,59.1,221,NA,272,91,"2:55","3:10",44.5,44.5,-124.83,-124.84,2.1,2.3,NA,NA,883270,913749,30479,"Good NW 10-15  Swell NW 6'",14.7,10.1218,0.0834,32.2629,24.7959,6.4672,354.518646383402,4929.03788489518,"rockfishes",2
"2011_6_9-44.5_6","Juv01",2011,6,9,64,130,"44.5S6","44.5",6,686,680,68.5,614,NA,630,91,"4:08","4:23",44.51,44.52,-124.95,-124.95,2.4,2.4,NA,NA,913749,952572,38823,"Good N 10-15 Swell NW 5-6'",14.7,9.6786,0.1408,32.3886,24.9665,6.1455,345.005328287465,4930.36932155195,"rockfishes",0
"2011_6_9-45_5","Juv01",2011,6,9,66,132,"45.0S5","45",5,695,690,45,448,NA,444,91,"23:14","23:29",45.01,45.02,-124.59,-124.59,2.2,2.1,NA,NA,998145,40468,42323,"NW 15-20",14.6,9.6995,0.088,32.469,25.026,6.1344,374.70545949656,4985.29095837743,"rockfishes",49
"2011_6_9-45_6","Juv01",2011,6,9,65,131,"45.0S6","45",6,696,690,54.4,258,NA,250,91,"21:47","22:02",45,45,-124.7,-124.69,2,2,NA,NA,952572,998145,45573,"Good NW 10-15",14.3,9.815,0.0897,32.4754,25.0122,6.1733,366.013965693964,4984.35613999499,"rockfishes",0
"2013_6_23-42.5_1","Pre-recruit",2013,6,23,106,148,"42.5S1","42.5",1,641,640,15.6,89,NA,101,NA,"22:01","22:17",42.5,42.49,-124.62,-124.63,2.2,2.6,NA,NA,452555,484796,32241,"11kts relative wind speed",14.9,NA,NA,NA,NA,NA,366.889286772467,4706.56458908102,"rockfishes",5
"2013_6_23-42.5_2","Pre-recruit",2013,6,23,107,149,"42.5S2","42.5",2,642,640,24.6,133,NA,133,NA,"23:03","23:22",42.5,42.49,-124.71,-124.73,2.7,2.1,NA,NA,484796,528900,44104,"10kts relative wind speed",15,NA,NA,NA,NA,NA,359.494057073996,4706.7098168691,"rockfishes",1
"2013_6_23-42_1","Pre-recruit",2013,6,23,103,145,"42.0S1","42",1,631,630,16.1,88,NA,91,NA,"1:10","1:25",42.01,42,-124.43,-124.44,2.8,2.2,NA,NA,NA,NA,NA,"5kts relative wind speed",12.8,9.0179,0.3011,33.4241,25.8819,4.95414,381.588040614402,4651.87557243363,"rockfishes",20
"2013_6_23-42_3","Pre-recruit",2013,6,23,104,146,"42.0S3","42",3,633,630,34.3,436,NA,478,NA,"2:37","2:54",42,42,-124.63,-124.64,2,2,NA,NA,NA,NA,NA,"10kts relative wind speed",12.9,8.3968,0.2378,33.224,25.8208,4.4833,365.005338547958,4651.06128816492,"rockfishes",2
"2013_6_23-42_5","Pre-recruit",2013,6,23,105,147,"42.0S5","42",5,635,630,52.4,391,NA,420,NA,"4:13","4:28",42,42,-124.85,-124.86,2.6,2.4,NA,NA,NA,NA,NA,"10kts relative wind speed",13.6,8.5145,0.2539,33.4615,25.9891,5.13004,346.784566982638,4651.43166109174,"rockfishes",2
"2013_6_24-42.5_3","Pre-recruit",2013,6,24,108,150,"42.5S3","42.5",3,643,640,33.7,658,NA,730,NA,"0:34","0:50",42.5,42.51,-124.83,-124.83,1.6,2.1,NA,NA,528900,586265,57365,"10 kts relative wind speed",15.5,NA,NA,NA,NA,NA,349.63370268312,4706.91567389341,"rockfishes",0
"2013_6_24-42.5_5","Pre-recruit",2013,6,24,109,151,"42.5S5","42.5",5,645,640,51.9,1856,NA,1856,NA,"2:20","2:36",42.5,42.5,-125.05,-125.06,2.6,1.9,NA,NA,586265,618498,32233,"16 kts relative wind speed",15.9,NA,NA,NA,NA,NA,331.556231675329,4707.32935692494,"rockfishes",2
"2013_6_24-42.5_7","Pre-recruit",2013,6,24,110,152,"42.5S7","42.5",7,647,640,70,3050,NA,3050,NA,"3:58","4:14",42.5,42.51,-125.26,-125.27,2.4,2.4,NA,NA,618498,656828,38330,"16 kts relative wind speed",15.9,NA,NA,NA,NA,NA,314.300259103694,4707.7680432018,"rockfishes",0
"2013_6_25-43_1","Pre-recruit",2013,6,25,111,153,"43.0S1","43",1,651,650,13.5,100,NA,95,NA,"21:49","22:05",43,42.99,-124.61,-124.6,3.2,2.1,NA,NA,656828,690123,33295,"24 kts relative wind speed",15.3,NA,NA,NA,NA,NA,368.770318283716,4762.07241248395,"rockfishes",0
"2013_6_26-43.5_1","Pre-recruit",2013,6,26,115,157,"43.5S1","43.5",1,661,660,8.1,95,NA,99,NA,"22:03","22:19",43.5,43.5,-124.36,-124.37,1.9,1.8,NA,NA,811342,851426,40084,"15kts relative wind speed",15.5,NA,NA,NA,NA,NA,390.051155560396,4817.23970152759,"rockfishes",28
"2013_6_26-43.5_2","Pre-recruit",2013,6,26,116,158,"43.5S2","43.5",2,662,660,17.2,125,NA,125,NA,"23:08","23:23",43.5,43.5,-124.47,-124.49,2.6,2.6,NA,NA,851426,894803,43377,"14kts relative wind speed",15.6,NA,NA,NA,NA,NA,381.158132850034,4817.39091286543,"rockfishes",14
"2013_6_26-43_3","Pre-recruit",2013,6,26,112,154,"43.0S3","43",3,653,650,31.7,270,"Larvae. Not measured",287,NA,"0:30","0:46",43.01,43.02,-124.86,-124.86,3.4,2.7,NA,NA,690123,732521,42398,"18kts relative wind speed",15.2,NA,NA,NA,NA,NA,348.417159440494,4763.60390784129,"rockfishes",46
"2013_6_26-43_3","Pre-recruit",2013,6,26,112,154,"43.0S3","43",3,653,650,31.7,270,NA,287,NA,"0:30","0:46",43.01,43.02,-124.86,-124.86,3.4,2.7,NA,NA,690123,732521,42398,"18kts relative wind speed",15.2,NA,NA,NA,NA,NA,348.417159440494,4763.60390784129,"rockfishes",0
"2013_6_26-43_5","Pre-recruit",2013,6,26,113,155,"43.0S5","43",5,655,650,49.8,1530,"Larvae. Not measured",1530,NA,"2:30","2:45",43.01,43.02,-125.09,-125.08,3.1,2.8,NA,NA,732521,773320,40799,"20kts relative wind speed",15.4,NA,NA,NA,NA,NA,329.67248702203,4764.04482866033,"rockfishes",36
"2013_6_26-43_5","Pre-recruit",2013,6,26,113,155,"43.0S5","43",5,655,650,49.8,1530,NA,1530,NA,"2:30","2:45",43.01,43.02,-125.09,-125.08,3.1,2.8,NA,NA,732521,773320,40799,"20kts relative wind speed",15.4,NA,NA,NA,NA,NA,329.67248702203,4764.04482866033,"rockfishes",0
"2013_6_26-43_7","Pre-recruit",2013,6,26,114,156,"43.0S7","43",7,657,650,68,3000,"Larvae. Not measured",3000,NA,"4:25","4:40",43.01,43.02,-125.28,-125.28,3.5,3.2,NA,NA,773320,811343,38023,"16kts relative wind speed",15.5,NA,NA,NA,NA,NA,314.187612199474,4764.44783637715,"rockfishes",8
"2013_6_26-43_7","Pre-recruit",2013,6,26,114,156,"43.0S7","43",7,657,650,68,3000,NA,3000,NA,"4:25","4:40",43.01,43.02,-125.28,-125.28,3.5,3.2,NA,NA,773320,811343,38023,"16kts relative wind speed",15.5,NA,NA,NA,NA,NA,314.187612199474,4764.44783637715,"rockfishes",0
"2013_6_27-43.5_3","Pre-recruit",2013,6,27,117,159,"43.5S3","43.5",3,663,660,26.3,181,"Larvae. Not measured",189,NA,"0:31","0:47",43.5,43.51,-124.58,-124.58,3.3,2.2,NA,NA,894803,932015,37212,"18kts relative wind speed",15.7,NA,NA,NA,NA,NA,372.265086538087,4817.55388496399,"rockfishes",16
"2013_6_27-43.5_3","Pre-recruit",2013,6,27,117,159,"43.5S3","43.5",3,663,660,26.3,181,NA,189,NA,"0:31","0:47",43.5,43.51,-124.58,-124.58,3.3,2.2,NA,NA,894803,932015,37212,"18kts relative wind speed",15.7,NA,NA,NA,NA,NA,372.265086538087,4817.55388496399,"rockfishes",3
"2013_6_27-43.5_5","Pre-recruit",2013,6,27,118,160,"43.5S5","43.5",5,665,660,44.4,615,"Larvae. Not measured",625,NA,"2:27","2:42",43.5,43.51,-124.8,-124.8,2.2,2.5,NA,NA,932015,963788,31773,"20kts relative wind speed",15.4,NA,NA,NA,NA,NA,354.478916143729,4817.91511676013,"rockfishes",14
"2013_6_27-43.5_5","Pre-recruit",2013,6,27,118,160,"43.5S5","43.5",5,665,660,44.4,615,NA,625,NA,"2:27","2:42",43.5,43.51,-124.8,-124.8,2.2,2.5,NA,NA,932015,963788,31773,"20kts relative wind speed",15.4,NA,NA,NA,NA,NA,354.478916143729,4817.91511676013,"rockfishes",0
"2013_6_27-43.5_7","Pre-recruit",2013,6,27,119,161,"43.5S7","43.5",7,667,660,62.6,1250,NA,1250,NA,"4:30","4:46",43.51,43.52,-125.01,-125,3.4,2.6,NA,NA,963788,992930,29142,"17kts relative wind speed.",15.6,NA,NA,NA,NA,NA,337.527933741887,4819.41444679032,"rockfishes",1
"2013_6_30-44_1","Pre-recruit",2013,6,30,120,162,"44.0S04","44",1,671,670,35,152,NA,152,NA,"22:23","22:42",44,44,-124.59,-124.61,3,2.1,NA,NA,993056,37739,44683,"11kts relative wind speed",17.4,8.0144,0.2999,32.5877,25.3781,3.6009,372.522565429518,4873.1017113711,"rockfishes",23
"2013_6_30-44_2","Pre-recruit",2013,6,30,121,163,"44.0S05","44",2,672,670,44.4,105,NA,116,NA,"23:27","23:43",44,44,-124.7,-124.72,3.5,2.1,NA,NA,37739,74938,37199,"10kts relative wind speed",16.8,8.8551,0.3184,32.5419,25.2166,5.29978,363.703280539361,4873.27765277563,"rockfishes",16
"2013_7_1-44.5_1","Pre-recruit",2013,7,1,125,167,"44.5S1","44.5",1,681,680,21.3,64,NA,61,NA,"22:12","22:29",44.5,44.51,-124.35,-124.34,3.1,2.2,NA,NA,197490,236457,38967,"22kts relative wind speed",15.9,NA,NA,NA,NA,NA,392.677847644537,4928.29546387492,"rockfishes",17
"2013_7_1-44.5_2","Pre-recruit",2013,7,1,126,168,"44.5S2","44.5",2,682,680,30.7,80,"Not measured",78,NA,"23:38","23:54",44.49,44.48,-124.47,-124.48,4.1,2.6,NA,NA,236557,271537,34980,"18kts relative wind speed",17,NA,NA,NA,NA,NA,383.118085033172,4927.34926531871,"rockfishes",14
"2013_7_1-44.5_2","Pre-recruit",2013,7,1,126,168,"44.5S2","44.5",2,682,680,30.7,80,NA,78,NA,"23:38","23:54",44.49,44.48,-124.47,-124.48,4.1,2.6,NA,NA,236557,271537,34980,"18kts relative wind speed",17,NA,NA,NA,NA,NA,383.118085033172,4927.34926531871,"rockfishes",16
"2013_7_1-44_3","Pre-recruit",2013,7,1,122,164,"44.0S06","44",3,673,670,53.9,97,"1 Not measured",100,NA,"0:44","0:59",44,44,-124.83,-124.84,2.1,2.5,NA,NA,74938,115701,40763,"10kts relative wind speed",16.5,8.6441,0.2426,32.6165,25.3073,5.30435,353.28046572525,4873.50076158428,"rockfishes",7
"2013_7_1-44_3","Pre-recruit",2013,7,1,122,164,"44.0S06","44",3,673,670,53.9,97,"Not measured",100,NA,"0:44","0:59",44,44,-124.83,-124.84,2.1,2.5,NA,NA,74938,115701,40763,"10kts relative wind speed",16.5,8.6441,0.2426,32.6165,25.3073,5.30435,353.28046572525,4873.50076158428,"rockfishes",1
"2013_7_1-44_3","Pre-recruit",2013,7,1,122,164,"44.0S06","44",3,673,670,53.9,97,NA,100,NA,"0:44","0:59",44,44,-124.83,-124.84,2.1,2.5,NA,NA,74938,115701,40763,"10kts relative wind speed",16.5,8.6441,0.2426,32.6165,25.3073,5.30435,353.28046572525,4873.50076158428,"rockfishes",4
"2013_7_1-44_5","Pre-recruit",2013,7,1,123,165,"44.0S08","44",5,675,670,72.8,1174,NA,1174,NA,"2:21","2:36",44,43.99,-125.05,-125.06,2.6,2.2,NA,NA,115701,149443,33742,"12kts relative wind speed",16.8,NA,NA,NA,NA,NA,335.641792762576,4873.91579565231,"rockfishes",29
"2013_7_1-44_7","Pre-recruit",2013,7,1,124,166,"44.0S10","44",7,677,670,91.7,2750,NA,2750,NA,"4:10","4:25",44,44.01,-125.29,-125.28,2.8,2.9,NA,NA,149443,197488,48045,"15kts relative wind speed",16.5,8.8332,0.2858,32.2442,24.9869,5.70676,316.399504084389,4874.4222900101,"rockfishes",12
"2013_7_2-44.5_3","Pre-recruit",2013,7,2,127,169,"44.5S3","44.5",3,683,680,40.2,138,NA,137,NA,"1:15","1:30",44.5,44.51,-124.59,-124.58,2.4,2.2,NA,NA,271537,316679,45142,"18kts relative wind speed",16.6,NA,NA,NA,NA,NA,373.598267869282,4928.63864371237,"rockfishes",18
"2013_7_2-44.5_5","Pre-recruit",2013,7,2,128,170,"44.5S5","44.5",5,685,680,59.1,214,NA,195,NA,"3:13","3:28",44.5,44.5,-124.82,-124.83,3.1,2.3,NA,NA,316679,345191,28512,"18kts relative wind speed",16.7,NA,NA,NA,NA,NA,355.313631523067,4929.0201303837,"rockfishes",21
"2013_7_2-44.5_7","Pre-recruit",2013,7,2,129,171,"44.5S7","44.5",7,687,680,78,900,NA,1000,NA,"4:42","4:57",44.5,44.5,-125.01,-125.03,2.6,1.7,NA,NA,345191,382017,36826,"17kts relative wind speed",17.1,NA,NA,NA,NA,NA,340.208899296286,4929.37411467685,"rockfishes",7
"2013_7_2-46_7","Pre-recruit",2013,7,2,130,172,"46.0S7","46",7,717,710,77.2,1375,NA,1375,NA,"22:32","22:48",45.99,45.99,-125.04,-125.03,2.1,2.1,NA,NA,382017,425732,43715,"25kts relative wind speed",17.7,NA,NA,NA,NA,NA,342.010733198133,5094.95970774751,"rockfishes",20
"2013_7_3-46.5_1","Pre-recruit",2013,7,3,134,176,"46.5S1","46.5",1,721,720,16.7,61,NA,64,NA,"22:20","22:35",46.5,46.5,-124.28,-124.29,2.9,2.1,NA,NA,560745,606864,46119,"20kts relative wind speed",16.1,NA,NA,NA,NA,NA,401.783599028259,5150.39922579676,"rockfishes",0
"2013_7_3-46_1","Pre-recruit",2013,7,3,133,175,"46.0S1","46",1,711,710,30,125,NA,127,NA,"4:34","4:50",46,45.99,-124.33,-124.33,2.4,2.3,NA,NA,530230,560747,30517,"18kts relative wind speed",17.8,NA,NA,NA,NA,NA,397.015331702538,5094.90738468921,"rockfishes",11
"2013_7_3-46_3","Pre-recruit",2013,7,3,132,174,"46.0S3","46",3,713,710,48.9,155,"Larvae. Not measured",154,NA,"2:41","2:56",46,45.99,-124.57,-124.55,2.3,2.2,NA,NA,479475,530230,50755,"20kts relative wind speed",17.9,NA,NA,NA,NA,NA,378.431776195444,5095.24576263784,"rockfishes",10
"2013_7_3-46_3","Pre-recruit",2013,7,3,132,174,"46.0S3","46",3,713,710,48.9,155,NA,154,NA,"2:41","2:56",46,45.99,-124.57,-124.55,2.3,2.2,NA,NA,479475,530230,50755,"20kts relative wind speed",17.9,NA,NA,NA,NA,NA,378.431776195444,5095.24576263784,"rockfishes",50
"2013_7_3-46_5","Pre-recruit",2013,7,3,131,173,"46.0S5","46",5,715,710,67.8,420,"67+3  ids from lab unmeasured",437,NA,"0:54","1:08",46,46,-124.8,-124.79,2.6,2.1,NA,NA,425732,479475,53743,"18kts relative wind speed",17.8,NA,NA,NA,NA,NA,360.6226028527,5095.62262391063,"rockfishes",70
"2013_7_3-46_5","Pre-recruit",2013,7,3,131,173,"46.0S5","46",5,715,710,67.8,420,"Not measured",437,NA,"0:54","1:08",46,46,-124.8,-124.79,2.6,2.1,NA,NA,425732,479475,53743,"18kts relative wind speed",17.8,NA,NA,NA,NA,NA,360.6226028527,5095.62262391063,"rockfishes",24
"2013_7_3-46_5","Pre-recruit",2013,7,3,131,173,"46.0S5","46",5,715,710,67.8,420,NA,437,NA,"0:54","1:08",46,46,-124.8,-124.79,2.6,2.1,NA,NA,425732,479475,53743,"18kts relative wind speed",17.8,NA,NA,NA,NA,NA,360.6226028527,5095.62262391063,"rockfishes",49
"2013_7_4-45.5_1","Pre-recruit",2013,7,4,138,180,"45.5S1","45.5",1,701,700,14.8,115,NA,119,NA,"22:13","22:28",45.5,45.51,-124.17,-124.18,2.3,2.4,NA,NA,702890,747531,44641,"23kts relative wind speed",16,NA,NA,NA,NA,NA,408.591744383992,5039.16222320149,"rockfishes",8
"2013_7_4-46.5_3","Pre-recruit",2013,7,4,135,177,"46.5S3","46.5",3,723,720,35.6,360,NA,404,NA,"0:27","0:42",46.5,46.51,-124.52,-124.53,2.7,1.9,NA,NA,606864,642547,35683,"22kts relative wind speed",17,NA,NA,NA,NA,NA,383.368226826505,5150.72568998969,"rockfishes",14
"2013_7_4-46.5_5","Pre-recruit",2013,7,4,136,178,"46.5S5","46.5",5,725,720,54.4,670,NA,688,NA,"2:06","2:22",46.5,46.49,-124.75,-124.76,3,2.5,NA,NA,642547,692074,49527,"10kts relative wind speed",17.2,NA,NA,NA,NA,NA,365.720259888837,5151.09109206682,"rockfishes",45
"2013_7_4-46.5_7","Pre-recruit",2013,7,4,137,179,"46.5S7","46.5",7,727,720,73.3,1563,NA,1563,NA,"4:03","4:18",46.5,46.51,-125,-125,1.9,2.1,NA,NA,692074,702546,10472,"23kts relative wind speed",16.8,NA,NA,NA,NA,NA,346.53781355566,5151.54660558682,"rockfishes",38
"2013_7_5-45.5_3","Pre-recruit",2013,7,5,139,181,"45.5S3","45.5",3,703,700,33.7,200,NA,209,NA,"0:16","0:31",45.5,45.49,-124.41,-124.42,2.7,2.6,NA,NA,747531,782003,34472,"24kts relative wind speed",17.3,NA,NA,NA,NA,NA,389.841388324253,5039.46338024847,"rockfishes",42
"2013_7_5-45.5_5","Pre-recruit",2013,7,5,140,182,"45.5S5","45.5",5,705,700,52.6,467,NA,478,NA,"1:58","2:14",45.5,45.49,-124.63,-124.64,2.4,2.5,NA,NA,782003,811768,29765,"12kts relative wind speed",16.6,NA,NA,NA,NA,NA,372.653589206381,5039.78868185294,"rockfishes",39
"2013_7_5-45.5_7","Pre-recruit",2013,7,5,141,183,"45.5S7","45.5",7,707,700,71.5,1100,"Not measured",1100,NA,"3:53","4:08",45.5,45.51,-124.87,-124.87,1.4,2,NA,NA,811768,843432,31664,"22kts relative wind speed",16.3,NA,NA,NA,NA,NA,353.90329782965,5040.19728514294,"rockfishes",16
"2013_7_5-45.5_7","Pre-recruit",2013,7,5,141,183,"45.5S7","45.5",7,707,700,71.5,1100,NA,1100,NA,"3:53","4:08",45.5,45.51,-124.87,-124.87,1.4,2,NA,NA,811768,843432,31664,"22kts relative wind speed",16.3,NA,NA,NA,NA,NA,353.90329782965,5040.19728514294,"rockfishes",20
"2013_7_5-45_7","Pre-recruit",2013,7,5,142,184,"45.0S7","45",7,697,690,63.9,730,NA,695,75,"22:19","22:34",45.01,45.02,-124.83,-124.83,2.4,2.4,NA,NA,843430,890146,46716,"25kts relative wind speed",16.7,NA,NA,NA,NA,NA,355.793069638721,4985.6902690731,"rockfishes",0
"2013_7_6-45_1","Pre-recruit",2013,7,6,145,187,"45.0S1","45",1,691,690,7.2,82,NA,77,70,"4:41","4:56",45,45,-124.13,-124.12,1.7,2,NA,NA,976004,18910,42906,"13kts relative wind speed",11.1,NA,NA,NA,NA,NA,410.938705726492,4983.57145247911,"rockfishes",0
"2013_7_6-45_3","Pre-recruit",2013,7,6,144,186,"45.0S3","45",3,693,690,26.1,185,NA,179,NA,"2:54","3:10",44.99,44.99,-124.35,-124.34,2.6,2.6,NA,NA,939443,976004,36561,"16kts relative wind speed",15.9,NA,NA,NA,NA,NA,393.58082428723,4982.72597062389,"rockfishes",2
"2013_7_6-45_5","Pre-recruit",2013,7,6,143,185,"45.0S5","45",5,695,690,45,451,NA,452,80,"0:23","0:38",44.99,44.98,-124.59,-124.59,2.7,2.4,NA,NA,890146,939443,49297,"16kts relative wind speed",16.3,NA,NA,NA,NA,NA,374.661851482069,4983.06921060876,"rockfishes",7
"2014_6_18-42_1","Pre-recruit",2014,6,18,NA,160,"42.0S1","42",1,631,630,16.1,84,NA,86,80,"0.91666666666666663","0.94097222222222221",41.99,41.99,-124.42,-124.43,2.7,2.8,NA,NA,NA,NA,NA,"8kts relative wind speed",9.3,7.9901,0.2786,33.9068,26.4172,3.5213,382.379280552567,4649.64113649909,"rockfishes",3
"2014_6_19-42.5_1","Pre-recruit",2014,6,19,NA,164,"42.5S1","42.5",1,641,640,15.6,65,NA,100,NA,"0.91180555555555554","0.92222222222222217",42.5,42.5,-124.62,-124.63,2.3,2.4,NA,NA,NA,NA,NA,"0kts relative wind speed",13.5,8.7328,0.2569,33.3277,25.8509,4.457,366.889286772467,4706.56458908102,"rockfishes",31
"2014_6_19-42.5_2","Pre-recruit",2014,6,19,NA,165,"42.5S2","42.5",2,642,640,24.6,300,NA,320,NA,"0.95763888888888893","0.96805555555555556",42.5,42.5,-124.73,-124.74,2.2,2.5,NA,NA,NA,NA,NA,"0kts relative wind speed",14,9.1112,0.2413,33.0094,25.5426,4.7727,357.850668575704,4706.74315649149,"rockfishes",9
